관리번호,사업장명,인허가일자,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,통합영업상태명,영업상태명,소재지시설전화번호,소재지면적정보,X좌표값,Y좌표값,영업장주변구분명,급수시설구분명,다중이용업소여부,시설총규모정보,카테고리
3750000-101-2001-00571,동촌샤브칼국수,20011213,경기도 수원시 장안구 정자로20번길 27 (천천동),경기도 수원시 장안구 천천동 506-9,16325.0,37.2990629566,126.9798972299,영업/정상,영업,031-269-2292,72.70,198147.125828778,421897.622116357,아파트지역,상수도전용,N,72.7,한식
5610000-101-2018-00333,동태랑 낙지랑,20181210,"경기도 수원시 영통구 매탄로37번길 2, 1층 (매탄동)",경기도 수원시 영통구 매탄동 1170-8,16546.0,37.255052989,127.0398872168,영업/정상,영업,,98.66,203467.020763695,417014.407277565,,,N,98.66,한식
3760000-101-2017-00099,동태랑김치랑,20170526,"경기도 수원시 권선구 정조로 583, 1층 (세류동)",경기도 수원시 권선구 세류동 168-2 1층,16576.0,37.2611482012,127.0132802109,영업/정상,영업,,50.46,201105.085649038,417691.296761366,,,N,50.46,한식
3750000-101-2009-00039,동태마을,20090413,경기도 수원시 장안구 수성로370번길 33-1 (영화동),경기도 수원시 장안구 영화동 288-89,16269.0,37.2924361281,127.0134284678,영업/정상,영업,031-257-6644,84.40,201118.870624454,421161.608556792,주택가주변,,N,84.4,한식
3750000-101-1992-00098,동태찌개 유명한집(본점),19920211,"경기도 수원시 장안구 창룡대로207번길 5, 1층 (연무동)",경기도 수원시 장안구 연무동 245-15,16219.0,37.292955357,127.0326727354,영업/정상,영업,031-253-6265,88.99,202826.37402273,421220.551014464,기타,상수도전용,N,88.99,한식
5610000-101-2019-00144,동트는농가,20190430,"경기도 수원시 영통구 광교호수공원로 80, 판매시설비동 2층 219,220,221호일부호 (원천동, 광교아이파크)","경기도 수원시 영통구 원천동 593 광교아이파크 2층 219,220,221호일부 비동",16514.0,37.2742096004,127.0617882742,영업/정상,영업,,153.78,205357.807142949,419119.019700523,,,Y,153.78,한식
5610000-101-2025-00014,동틈,20250113,"경기도 수원시 영통구 대학3로 7, 광교 나보나 스퀘어 1층 114호 (이의동)",경기도 수원시 영통구 이의동 1254 광교 나보나 스퀘어,16227.0,37.2998423195,127.041984016,영업/정상,영업,,46.80,203648.355258203,421983.432160026,,,N,46.8,일식
5610000-101-2016-00301,동해,20161110,"경기도 수원시 영통구 효원로 397, 1005호 (매탄동)",경기도 수원시 영통구 매탄동 1267-7,16545.0,37.2590575448,127.0451631692,영업/정상,영업,070-3400-8770,65.00,203934.502216103,417457.292278198,,,N,65.0,기타
3760000-101-2023-00165,동해 두루치기,20230509,"경기도 수원시 권선구 오목천로152번길 68, 골든프라자 1층 123호 (고색동)",경기도 수원시 권선구 고색동 950 골든프라자,16642.0,37.2415456323,126.977958873,영업/정상,영업,,73.08,197976.786239943,415511.760672979,,상수도전용,N,73.08,한식
3770000-101-2013-00178,동해 해물찜,20130821,"경기도 수원시 팔달구 동말로38번길 9-16, 1층 (화서동)",경기도 수원시 팔달구 화서동 180-2,16442.0,37.2781265903,126.9993866483,영업/정상,영업,031-242-5252,62.08,199875.306706252,419572.854094342,,상수도전용,N,62.08,한식
3760000-101-2001-00267,동해동태찜,20010828,경기도 수원시 권선구 세권로304번길 29-1 (권선동),경기도 수원시 권선구 권선동 1292-10,16553.0,37.2510285001,127.0364837695,영업/정상,영업,031-239-3606,61.00,203166.498693085,416567.073982657,,상수도전용,N,61.0,한식
3760000-101-1994-00214,동해맛회,19940420,경기도 수원시 권선구 세권로 224 (권선동),경기도 수원시 권선구 권선동 1065-5,16582.0,37.2544048464,127.0286484307,영업/정상,영업,031-222-9401,66.12,202468.843103041,416940.009288435,주택가주변,상수도전용,N,66.12,일식
5610000-101-2021-00139,동해물과 아구찜,20210422,"경기도 수원시 영통구 효원로 397, 중앙프라자 2층 204호 (매탄동)",경기도 수원시 영통구 매탄동 1267-7 중앙프라자,16545.0,37.2590575448,127.0451631692,영업/정상,영업,031-212-5823,141.18,203934.502216103,417457.292278198,,,Y,141.18,양식
3760000-101-2008-00187,동해물과아구찜,20081029,"경기도 수원시 권선구 수인로 199 (구운동,1층)",경기도 수원시 권선구 구운동 507-13 1층,16410.0,37.2770252852,126.9781425898,영업/정상,영업,031-291-1929,45.00,197990.865564199,419444.74972144,,상수도전용,N,45.0,한식
5610000-101-2002-00516,동해바다,20020712,"경기도 수원시 영통구 효원로 397 (매탄동,중앙프라자 10층 1001호)",경기도 수원시 영통구 매탄동 1267-7 중앙프라자 10층 1001호,16545.0,37.2590575448,127.0451631692,영업/정상,영업,031-216-3389,149.80,203934.502216103,417457.292278198,,상수도전용,Y,149.8,일식
3750000-101-2007-00244,동해바다회,20071203,경기도 수원시 장안구 덕영대로497번길 18 (천천동),경기도 수원시 장안구 천천동 504-1,16325.0,37.2996153946,126.9784378829,영업/정상,영업,031-241-9992,95.35,198017.493256655,421958.642292307,,상수도전용,N,95.35,일식
3760000-101-1999-00362,동해볼테기전문점,19991020,경기도 수원시 권선구 권중로50번길 53 (권선동),경기도 수원시 권선구 권선동 1249-3,16556.0,37.2541102638,127.0293719627,영업/정상,영업,031-226-3883,85.27,202533.331503711,416910.520091881,기타,상수도전용,N,85.27,한식
3760000-101-1994-00154,동해북어찜,19941101,경기도 수원시 권선구 세지로94번길 49-17 (권선동),경기도 수원시 권선구 권선동 973-12,16564.0,37.2600182593,127.0213395362,영업/정상,영업,031-224-7329,19.38,201819.649629812,417564.517650691,기타,상수도전용,N,19.38,한식
3770000-101-2017-00025,동해수산,20170214,"경기도 수원시 팔달구 동말로 72, 화서상가 나동 1층 (화서동)",경기도 수원시 팔달구 화서동 97-1 화서상가,16441.0,37.2785796774,127.0020908832,영업/정상,영업,070-8171-9757,19.19,200114.65608295,419621.379693419,,상수도전용,N,19.19,일식
3760000-101-2017-00204,동해수산,20170919,"경기도 수원시 권선구 서수원로523번길 20-7, 1층 (금곡동)",경기도 수원시 권선구 금곡동 1132-4 1층,16393.0,37.2721131017,126.9581672531,영업/정상,영업,031-292-9062,121.98,196220.779083853,418908.345731265,기타,상수도전용,N,121.98,일식
3770000-101-2013-00140,동해식당,20130624,경기도 수원시 팔달구 향교로47번길 20 (고등동),경기도 수원시 팔달구 고등동 81-4,16445.0,37.2700681976,127.0058351306,영업/정상,영업,031-252-5087,87.47,200445.684688075,418681.314721344,,상수도전용,N,87.47,한식
3770000-101-1988-00035,동해장,19880811,경기도 수원시 팔달구 세지로 427-3 (우만동),경기도 수원시 팔달구 우만동 495-6,16234.0,37.2869188654,127.0311081098,영업/정상,영업,031-246-7801,18.20,202687.058193535,420549.144827009,,,N,18.2,중식
3770000-101-2016-00239,동해한정식,20161110,"경기도 수원시 팔달구 효원로219번길 36, 2층 (인계동)",경기도 수원시 팔달구 인계동 1026-9 2층,16490.0,37.2648895369,127.0267560367,영업/정상,영업,031-221-3712,131.07,202300.923563714,418105.071563622,,상수도전용,Y,131.07,한식
3750000-101-2010-00089,동해해물코다리,20100514,경기도 수원시 장안구 팔달로259번길 5 (영화동),경기도 수원시 장안구 영화동 329-1,16270.0,37.2891174309,127.0130436973,영업/정상,영업,031-257-5799,110.56,201085.395392386,420794.47551426,기타,상수도전용,N,110.56,한식
5610000-101-1990-00145,동해회관,19901203,경기도 수원시 영통구 산남로4번길 6 (매탄동),경기도 수원시 영통구 매탄동 866-1,16541.0,37.2639966221,127.0473665098,영업/정상,영업,031-211-4829,23.79,204129.382725308,418005.970836801,,,N,23.79,한식
3760000-101-2019-00270,동혜치킨,20190927,경기도 수원시 권선구 세지로28번길 49 (세류동),경기도 수원시 권선구 세류동 1095-10,16579.0,37.2539932095,127.0181976876,영업/정상,영업,,,201541.836678825,416898.804627395,,,N,0.0,기타
3770000-101-2003-00464,동호간장게장,20030822,경기도 수원시 팔달구 장다리로 268 (인계동),경기도 수원시 팔달구 인계동 960-10,16481.0,37.2734750489,127.0278189609,영업/정상,영업,,137.67,202393.644213967,419058.534942929,,,N,137.67,한식
3770000-101-2016-00002,동화숯불구이,20160105,"경기도 수원시 팔달구 경수대로604번길 2, 101호 (우만동)",경기도 수원시 팔달구 우만동 562-12,16240.0,37.2795090716,127.0310187158,영업/정상,영업,,98.90,202680.268251998,419728.379139504,,상수도전용,N,98.9,기타
3760000-101-2010-00064,동화춘,20100318,"경기도 수원시 권선구 칠보로 239, 1층 (호매실동)",경기도 수원시 권선구 호매실동 77-5 1층,16395.0,37.2699918697,126.9594908003,영업/정상,영업,031-291-1061,90.56,196330.54940153,418670.631092286,주택가주변,상수도전용,N,90.56,중식
3770000-101-1981-00036,동흥식당,19811125,경기도 수원시 팔달구 창룡대로8번길 8 (팔달로1가),경기도 수원시 팔달구 팔달로1가 5-3,16257.0,37.281446372,127.0173910269,영업/정상,영업,031-256-1193,131.54,201471.26867529,419942.279765634,,,N,131.54,한식
3760000-101-2012-00229,돼·감·집 솥뚜껑삼겹살,20121108,"경기도 수원시 권선구 곡선로 44, 103, 104호 (곡반정동)",경기도 수원시 권선구 곡반정동 564-6,16671.0,37.2387770698,127.0292643718,영업/정상,영업,,98.66,202525.29954524,415208.118095178,주택가주변,상수도전용,N,98.66,기타
3770000-101-2016-00011,돼가축산,20160126,"경기도 수원시 팔달구 효원로249번길 56, 1층 (인계동)",경기도 수원시 팔달구 인계동 1042,16490.0,37.2648673159,127.0302298352,영업/정상,영업,,105.84,202611.405478936,418101.598409233,,상수도전용,N,105.84,한식
3770000-101-2020-00217,돼돼지,20200827,"경기도 수원시 팔달구 향교로 27-1, 리오빌딩 지하1층 (매산로2가)",경기도 수원시 팔달구 매산로2가 27-14 리오빌딩 지하1층,16455.0,37.2686992074,127.0039492598,영업/정상,영업,031-207-2117,515.19,200278.10733269,418529.250853544,,,Y,515.19,기타
5610000-101-1991-00074,돼랑이,19911122,경기도 수원시 영통구 산남로 5-1 (매탄동),경기도 수원시 영통구 매탄동 840-4,16539.0,37.2643739486,127.0470371881,영업/정상,영업,031-213-4530,16.92,204100.615682605,418050.645301312,,상수도전용,N,16.92,한식
3770000-101-1997-60076,돼봉삼겹살 수원역점,19970603,"경기도 수원시 팔달구 향교로 9, 2층 (매산로1가)",경기도 수원시 팔달구 매산로1가 31-5 2층,16455.0,37.2678532654,127.0021276842,영업/정상,영업,031-244-7719,75.60,200117.941746746,418435.594416474,유흥업소밀집지역,상수도전용,N,75.6,치킨
3760000-101-2004-00108,돼장군,20040408,경기도 수원시 권선구 곡반정로97번길 19 (곡반정동),경기도 수원시 권선구 곡반정동 575-2,16671.0,37.2372809646,127.0293187711,영업/정상,영업,031-233-2320,91.67,202530.408807434,415042.408390613,기타,상수도전용,N,91.67,기타
5610000-101-2018-00172,돼지가좋아 숯불구이,20180625,"경기도 수원시 영통구 인계로270번길 3, 1층 (매탄동)",경기도 수원시 영통구 매탄동 871-14 1층일부,16544.0,37.2634633014,127.0469749747,영업/정상,영업,,21.78,204097.44604247,417948.651884184,,,N,21.78,기타
5610000-101-1990-00007,돼지각시와연탄불,19900907,경기도 수원시 영통구 동수원로507번길 15 (매탄동),경기도 수원시 영통구 매탄동 101-12,16531.0,37.2734452052,127.0455278024,영업/정상,영업,031-215-8343,69.40,203965.906378632,419055.715046262,,,N,69.4,한식
3760000-101-2020-00202,돼지게티 권선점,20200724,"경기도 수원시 권선구 권선로694번길 26, 110동 2층 203호 (권선동, 권선 SK VIEW)",경기도 수원시 권선구 권선동 1035 권선 SK VIEW,16567.0,37.2583721196,127.026672765,영업/정상,영업,,39.20,202234.397267541,417337.430421609,,상수도전용,N,39.2,기타
3750000-101-2016-00048,돼지게티 북수원점,20160407,경기도 수원시 장안구 정조로1060번길 11-16 (송죽동),경기도 수원시 장안구 송죽동 461-18,16304.0,37.301355735,127.0059012979,영업/정상,영업,031-242-4249,24.05,200451.989203508,422152.393946157,,,N,24.05,분식
3760000-101-2025-00284,돼지게티 수원탑동점,20251013,"경기도 수원시 권선구 하탑로 52, 1층 103호 (탑동)",경기도 수원시 권선구 탑동 885-2,16610.0,37.269089751,126.9773965728,영업/정상,영업,,32.54,197924.031844981,418568.750596458,,상수도전용,N,32.54,한식
3750000-101-2020-00137,돼지게티 율천점,20201008,"경기도 수원시 장안구 서부로 2095, 상가동 1층 102호 (율전동)",경기도 수원시 장안구 율전동 419,16363.0,37.2961157734,126.969819457,영업/정상,영업,,25.80,197193.510361848,421408.608567433,,상수도전용,N,25.8,한식
3750000-101-2003-00105,돼지김치두루치기,20030428,경기도 수원시 장안구 파장로68번길 40-4 (파장동),경기도 수원시 장안구 파장동 573-39,16348.0,37.3075904656,126.9924432566,영업/정상,영업,031-248-2805,21.12,199260.731001159,422845.84416774,,상수도전용,N,21.12,한식
3770000-101-1998-50201,돼지꿈꾸던날,19981021,경기도 수원시 팔달구 화양로 23 (화서동),경기도 수원시 팔달구 화서동 125-4,16443.0,37.2803086881,126.9974319664,영업/정상,영업,031-254-8146,63.51,199699.802190806,419815.772787585,주택가주변,상수도전용,N,63.51,기타
5610000-101-2025-00362,돼지꿈꾸삼,20251031,"경기도 수원시 영통구 매탄로 164, 1층 일부호 (매탄동)",경기도 수원시 영통구 매탄동 832-9 1층 일부호,16539.0,37.2649537472,127.0454434983,영업/정상,영업,,39.60,203960.985546845,418112.200356137,,,N,39.6,기타
3760000-101-1990-00054,돼지네엄마밥상,19900518,경기도 수원시 권선구 수인로 199 (구운동),경기도 수원시 권선구 구운동 507-13,16410.0,37.2770252852,126.9781425898,영업/정상,영업,031-227-7778,16.10,197990.865564199,419444.74972144,기타,상수도전용,N,16.1,한식
3760000-101-2022-00197,돼지대첩수원호매실능실마을점,20220819,"경기도 수원시 권선구 호매실로90번길 57, 105, 106호 (호매실동)",경기도 수원시 권선구 호매실동 1403,16630.0,37.2581298102,126.9635112711,영업/정상,영업,,130.46,196693.236405857,417354.482387173,,,N,130.46,한식
3770000-101-1997-00102,돼지들의이야기,19970829,경기도 수원시 팔달구 효원로249번길 51 (인계동),경기도 수원시 팔달구 인계동 1031-5,16490.0,37.2648119802,127.0299143919,영업/정상,영업,031-224-5059,85.96,202578.25661798,418098.899369526,,,N,85.96,한식
3760000-101-2011-00188,돼지마을,20110930,경기도 수원시 권선구 동수원로146번길 233-11 (곡반정동),경기도 수원시 권선구 곡반정동 550-4,16670.0,37.2400594034,127.0321313741,영업/정상,영업,031-223-2898,65.93,202777.161388488,415350.590901448,,상수도전용,N,65.93,기타
3770000-101-2018-00201,돼지복단지,20180822,"경기도 수원시 팔달구 경수대로 438, 현대하이엘 112,113호 (인계동)",경기도 수원시 팔달구 인계동 1016-2 현대하이엘,16490.0,37.2652308857,127.0264606682,영업/정상,영업,031-233-5278,79.80,202276.340245891,418141.892425827,,상수도전용,N,79.8,한식
3770000-101-2022-00336,돼지새끼,20221017,"경기도 수원시 팔달구 매산로116번길 45, 1층 (매교동)",경기도 수원시 팔달구 매교동 78-6,16465.0,37.2693650534,127.0145356636,영업/정상,영업,,64.00,201219.007253779,418607.792209346,,상수도전용,N,64.0,기타
